역이름,호선,가까운 AED,AED 위도,AED 경도,역으로부터 거리(m)
남영역,01호선,남영역(경의중앙) (맞이방 벽면),37.5405646005342,126.971332437837,0.7966223741233287
남영역,01호선,시립청소년미디어센터 (1층 로비),37.540999829008,126.972664403978,127.67175136356225
남영역,01호선,(주)트랜스코스모스코리아 남영센터 (남영센터 15층 엘리베이터 홀),37.5403958008247,126.969718522289,143.018521601341
남영역,01호선,(주)트랜스코스모스코리아 남영센터 (남영센터 20층 엘리베이터 홀),37.5403958008247,126.969718522289,143.018521601341
남영역,01호선,용산 더 프라임 (103동 1층 로비),37.5403958008247,126.969718522289,143.018521601341
남영역,01호선,용산 더 프라임 (102동 1층 로비),37.5403958008247,126.969718522289,143.018521601341
남영역,01호선,용산 더 프라임 (101동 1층 로비),37.5403958008247,126.969718522289,143.018521601341
남영역,01호선,(주)트랜스코스모스코리아 남영센터 (남영센터 21층 엘리베이터 홀),37.5403958008247,126.969718522289,143.018521601341
용산역,01호선,"용산역 경부선 (12, 13 승강장)",37.5297718014452,126.964741503485,33.69357306031179
용산역,01호선,"용산역 경부선 (7, 8 승강장)",37.5297718014452,126.964741503485,33.69357306031179
용산역,01호선,"용산역 경부선 (9, 10 승강장)",37.5297718014452,126.964741503485,33.69357306031179
용산역,01호선,용산역 경부선 (타는곳 북쪽 통로),37.5297718014452,126.964741503485,33.69357306031179
용산역,01호선,용산역 경부선 (3번 출구 앞),37.5297718014452,126.964741503485,33.69357306031179
용산역,01호선,용산역 경부선 (동편 1번 출구 앞),37.5297718014452,126.964741503485,33.69357306031179
용산역,01호선,용산역 경부선 (5번 승강장),37.5297718014452,126.964741503485,33.69357306031179
용산역,01호선,용산역 경부선 (1번 승강장),37.5297718014452,126.964741503485,33.69357306031179
용산역,01호선,제1 공영주차장(용산구시설관리공단) (제1 공영주차장 정산부스 내),37.5321,126.9642,232.24090940318226
용산역,01호선,용산구견인차량보관소 (사무실내),37.5324193031185,126.963261536382,295.05233361356585
노량진역,01호선,9호선노량진역 (개찰구),37.5135735646312,126.940826454376,5.493206231700346
노량진역,01호선,동작구의회 (2층 엘레베이터 옆전문위원실앞),37.51252777344,126.939942092863,142.94537763708593
노량진역,01호선,동작구청 행정지원과(민원여권과) (1층민원실),37.51252777344,126.939942092863,142.94537763708593
노량진역,01호선,동작경찰서 (상황실),37.5127958577043,126.94254949086,169.97754601787875
노량진역,01호선,동작경찰서(75기동대유니버스) (서울경찰청 7기동단 75기동대 1제대 유니버스 내),37.5127958577043,126.94254949086,169.97754601787875
노량진역,01호선,노량진초등학교 (본관 교무실쪽 출입문),37.5117503817584,126.940824161201,202.55186638127503
대방역,01호선,스페이스살림 (B2층 안내데스크 앞),37.5123933402032,126.927272487671,127.0648091466189
대방역,01호선,여성플라자센터 (1층 헬스장 로비),37.5116087174603,126.927226422645,204.22294648678053
대방역,01호선,신길초등학교 (2층 보건실 문앞 벽면),37.5108716589577,126.926729245643,276.1230501873419
대방역,01호선,우정아파트 (경비실),37.5142802553226,126.929405629496,278.2400119976267
대방역,01호선,대방1차e-편한세상 (관리사무소 2층),37.5126598875852,126.929552613479,281.68465132645446
영등포역,01호선,한국철도공사 영등포역 (3층 매표소 앞),37.5156680341198,126.907665995469,16.95504555830358
영등포역,01호선,한국철도공사 영등포역 (광역맞이방 앞),37.5156680341198,126.907665995469,16.95504555830358
영등포역,01호선,롯데백화점영등포점 (롯데백화점 3층 안전도우미센터 내부 입구),37.5156680341198,126.907665995469,16.95504555830358
영등포역,01호선,한국철도공사 영등포역 (지하1층 개출구 앞),37.5156680341198,126.907665995469,16.95504555830358
영등포역,01호선,한국철도공사 영등포역 (8~9번 승강장 앞(하행)),37.5156680341198,126.907665995469,16.95504555830358
영등포역,01호선,롯데백화점영등포점 (롯데백화점 8층 의무실),37.5156680341198,126.907665995469,16.95504555830358
영등포역,01호선,한국철도공사 영등포역 (승강장 6~7번 앞(상행)),37.5156680341198,126.907665995469,16.95504555830358
영등포역,01호선,서울시립영등포보현종합지원센터 (희망지원센터),37.5157716608433,126.905967244205,167.09177305617044
영등포역,01호선,페어필드바이메리어트호텔 (1층 프론트오피스 업무공간),37.5169829500086,126.90928305399,192.1013601526808
영등포역,01호선,광야홈리스센터 (사무실),37.5154393499657,126.905264664641,230.23787120142336
영등포역,01호선,영등포쪽방상담소 (사랑방 내부),37.5154393499657,126.905264664641,230.23787120142336
영등포역,01호선,한전영등포전력지사 (전력지사 내),37.5170173690631,126.910227411633,256.71892328505373
영등포역,01호선,한국마사회영등포지점 (1층 로비),37.5181787102109,126.907015872695,287.9777752535442
서빙고역,경의선,용산구장애인커뮤니센터 (2층 통로 벽면),37.5204992000128,126.991114946188,262.1515861778861
서빙고역,경의선,용산구장애인커뮤니센터 (4층 통로 벽면),37.5204992000128,126.991114946188,262.1515861778861
서빙고역,경의선,용산구장애인커뮤니센터 (1층 승강기 벽면),37.5204992000128,126.991114946188,262.1515861778861
응봉역,경의선,서울응봉초등학교 (중앙현관 1층 숙직실 옆),37.5502533901839,127.033829695602,66.02825741211174
응봉역,경의선,광희중학교 (1층 보건실 입구),37.5511545255411,127.033980048989,141.21584929012494
응봉역,경의선,응봉대림아파트(1차) (관리사무소 입구),37.5519009520129,127.033526471055,232.81337366049232
왕십리역,경의선,5호선왕십리역 (지하2층 대합실),37.5612217415191,127.036655378283,37.55019597556017
왕십리역,경의선,2호선왕십리역 (왕십리역 역무실 앞),37.5612217415191,127.036655378283,37.55019597556017
왕십리역,경의선,성동청소년수련관 (지하1층 수영장 비상대피로 옆),37.5623630065054,127.036452998844,134.352318319895
왕십리역,경의선,행당동삼부아파트 (행당동 삼부아파트 101동 앞 와이파이 박스),37.5592483612854,127.037851167361,233.94764086301063
왕십리역,경의선,소월아트홀 (1층 정문 로비 승강기 앞),37.5593111067714,127.036007396811,236.49847871403287
청량리역,경의선,미주상가A동 (미주상가A동 3초소 경비실),37.5821227010138,127.047209103701,193.17394183100035
청량리역,경의선,동대문세무서 (민원실 입구),37.5832421212008,127.047816079107,287.0080839124239
청량리역,경의선,청량리미주 (정문초소 내),37.5830439496123,127.04702639017,289.34495762750834
회기역,01호선,회기역망우역사 (고객지원실 출입구 앞),37.5897442387671,127.058035421223,3.792207185907628
외대앞역,01호선,1호선 외대앞역 (역사 내),37.5954136758127,127.063058800869,109.25120372148471
외대앞역,01호선,이문중앙하이츠 (107동 경비실 안),37.5969976350814,127.064857083472,131.81397178416233
외대앞역,01호선,이문1동주민센터 (2층 민원실),37.5978134973025,127.065482975741,234.2689097265016
신이문역,01호선,이문쌍용(임대) (임대아파트 관리사무소 내),37.6015332826351,127.067796621969,45.464366020840245
신이문역,01호선,이문체육문화센터 (1층로비 안내데스크),37.6022443611582,127.068702201586,127.6739690898957
신이문역,01호선,이문현대 (관리사무소 입구),37.6012567008701,127.069768152771,218.13387077153178
신이문역,01호선,서울이문초등학교 (교무실),37.6018964867149,127.064885003959,220.20832407265408
신이문역,01호선,이문2동주민센터 (주민센터 1층),37.6033760624713,127.065103947648,268.1730897747265
광운대역,01호선,광운대역 (고객지원실 옆),37.6230335564713,127.06176348127,89.20987999984195
광운대역,01호선,성북맨션아파트 ((월계1동)아파트관리소 내),37.6225335741487,127.060418607051,182.89918295228344
광운대역,01호선,월계1차한일아파트 (월계1동아파트관리소 내),37.6220628721939,127.061342544,199.28618300019554
광운대역,01호선,월계2차한일아파트 ((월계1동)아파트관리소 내),37.6220628721939,127.061342544,199.28618300019554
광운대역,01호선,서광아파트 (월계3동아파트관리소 내),37.623655223557,127.063987956405,203.29882317850792
광운대역,01호선,성북역신도브래뉴 (경비실),37.6231554284374,127.059188141024,232.94574414689026
광운대역,01호선,대동아파트 (월계1동 101동 7호라인),37.6217160148732,127.060950785003,244.3316291288189
광운대역,01호선,대동아파트 (월계1동 102동 1호라인),37.6217160148732,127.060950785003,244.3316291288189
광운대역,01호선,대동아파트 (관리사무소 안 입구),37.6217160148732,127.060950785003,244.3316291288189
광운대역,01호선,이마트월계점 (1층 고객만족센터),37.6265093604229,127.061979778612,298.60131273554333
월계역,01호선,월계역 (북부역무실앞),37.6321089404669,127.058729394991,128.3339904728575
녹천역,01호선,"1호선 녹천역 (녹천역 북부역사 맞이방 내/ 1,2번출구 쪽)",37.6456959058103,127.050919992127,124.72178730227
녹천역,01호선,서울외국어고등학교 (1층 중앙현관),37.6457807932104,127.0515086969,128.12834220758901
녹천역,01호선,노원구서비스공단 (초안산캠핑장 관리사무실),37.643,127.0502,208.98878791012444
한티역,분당선,수인분당선 한티역 (지하1층 맞이방 우측벽면),37.4962424687085,127.052882352599,3.952294611701215
한티역,분당선,롯데백화점강남점 문화센터 (1층 동문),37.496979324799,127.053254695846,84.32528181256995
한티역,분당선,롯데백화점강남점 문화센터 (1층 E/L홀),37.4975989984935,127.054913315727,230.6585674779532
한티역,분당선,역삼래미안아파트 (관리사무소),37.4981263526043,127.050691041401,283.5203059157438
개포동역,분당선,경기여자고등학교 (본관 1층 중앙현관 복도 보건실 앞),37.4869571488922,127.066101597746,241.8629221759432
개포동역,분당선,개포주공5단지 (502동 A초소),37.4879144140576,127.06903483437,292.01076350936586
개포동역,분당선,개포주공5단지 (501동 A초소),37.4879144140576,127.06903483437,292.01076350936586
개포동역,분당선,개포주공5단지 (504동 A초소),37.4879144140576,127.06903483437,292.01076350936586
개포동역,분당선,개포주공5단지 (503동 A초소),37.4879144140576,127.06903483437,292.01076350936586
개포동역,분당선,개포주공5단지 (506동 A초소),37.4879144140576,127.06903483437,292.01076350936586
개포동역,분당선,개포주공5단지 (505동 A초소),37.4879144140576,127.06903483437,292.01076350936586
대모산입구역,분당선,일원2동주민센터 (1층 엘리베이터 앞),37.4921514800351,127.073678766837,86.38308661836686
대모산입구역,분당선,개원중학교 (1층 본관현관 입구),37.4915670148757,127.071894291842,103.78753662007392
대모산입구역,분당선,디에이치자이개포아파트 (웰니스센터),37.4910941147932,127.074163955752,108.63161606188643
대모산입구역,분당선,디에이치자이개포아파트 (생활지원센터(지상 1층 814동 맞은편)),37.4910941147932,127.074163955752,108.63161606188643
복정역,분당선,8호선 복정역 (지하1층 아이센터 옆),37.4710560005054,127.126771228018,35.861459769818524
중랑역,경의선,중랑역 (1층 맞이방),37.5948240960274,127.075728956656,5.937471954213382
상봉역,경의선,상봉역 (지하1층 아이센터 맞은편 벽),37.5967093285386,127.085741817289,1.152524192576157
상봉역,경의선,korail상봉역 (지하1층 고객대기실 맞은편벽),37.5967093285386,127.085741817289,1.152524192576157
상봉역,경의선,서울상봉초등학교 (1층 중앙현관 교장실 앞),37.5979789522459,127.083171419175,267.4940567765361
상봉역,경의선,청운경로당 (경로당내),37.5990937229438,127.085227502309,270.11761011792436
망우역,경의선,망우역 (2층고객지원실앞),37.5992876153903,127.092756577852,35.0870075503025
망우역,경의선,상봉동 이노시티 (이노시티 C동 3층 오다헤어 앞),37.5983328190955,127.091624142481,124.43489582940724
망우역,경의선,한일써너스빌리젠시2단지 (1층 관리사무소내),37.5974663223384,127.094160266661,257.43167947649954
망우역,경의선,망우1치안센터 (사무실내 1층 온열기 위),37.5990315026677,127.095531641978,281.02958859348286
망우역,경의선,망우지구대 (소내정면벽),37.5990315026677,127.095531641978,281.02958859348286
